"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","PI_lastname","seq_meth"
"mgm4761369","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761370","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761371","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761372","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761373","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761374","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761375","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761376","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761377","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761378","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761379","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761380","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761381","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761382","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761383","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761384","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761385","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761386","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761387","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761388","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761389","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761390","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761391","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761392","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761393","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761394","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761395","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761396","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761397","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761398","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761399","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761400","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761401","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761402","lake","sediment","microbial mat|biofilm",NA,"SD8_S6_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761403","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761404","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761405","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761406","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761407","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761408","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761409","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761410","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761411","lake","sediment","microbial mat|biofilm",NA,"SD7_S4_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761412","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761413","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761414","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761415","lake","sediment","microbial mat|biofilm",NA,"SD6_S2_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761416","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761417","lake","sediment","microbial mat|biofilm",NA,"SSD4_S18_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761418","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761419","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761420","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761421","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761422","lake","sediment","microbial mat|biofilm",NA,"SSD7_S5_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761423","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761424","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761425","lake","sediment","microbial mat|biofilm",NA,"SSD6_S3_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761426","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761427","lake","sediment","microbial mat|biofilm",NA,"SD55E_S19_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761428","lake","sediment","microbial mat|biofilm",NA,"SD3_S15_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761429","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761430","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761431","lake","sediment","microbial mat|biofilm",NA,"SD10_S10_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761432","lake","sediment","microbial mat|biofilm",NA,"SSD8_S7_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761433","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761434","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761435","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761436","lake","sediment","microbial mat|biofilm",NA,"SD4_S17_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761437","lake","sediment","microbial mat|biofilm",NA,"SSD9_S9_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761438","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761439","lake","sediment","microbial mat|biofilm",NA,"SSD3_S16_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761440","lake","sediment","microbial mat|biofilm",NA,"SSD10_S12_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761441","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761442","lake","sediment","microbial mat|biofilm",NA,"SSD5_S1_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761697","lake","sediment","microbial mat|biofilm",NA,"SD11E_S11_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761698","lake","sediment","microbial mat|biofilm",NA,"SB1_S20_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761699","lake","sediment","microbial mat|biofilm",NA,"SB1_S20_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761700","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761701","lake","sediment","microbial mat|biofilm",NA,"SD11E_S11_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761702","lake","sediment","microbial mat|biofilm",NA,"SB1_S20_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761703","lake","sediment","microbial mat|biofilm",NA,"SD11E_S11_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761704","lake","sediment","microbial mat|biofilm",NA,"SB2_S21_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761705","lake","sediment","microbial mat|biofilm",NA,"SB1_S20_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761706","lake","sediment","microbial mat|biofilm",NA,"SB1_S20_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761707","lake","sediment","microbial mat|biofilm",NA,"SB2_S21_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761708","lake","sediment","microbial mat|biofilm",NA,"SB2_S21_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761709","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761710","lake","sediment","microbial mat|biofilm",NA,"SD9_S8_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761711","lake","sediment","microbial mat|biofilm",NA,"SD11E_S11_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761712","lake","sediment","microbial mat|biofilm",NA,"SD11E_S11_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761713","lake","sediment","microbial mat|biofilm",NA,"SB1_S20_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761714","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L001_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761715","lake","sediment","microbial mat|biofilm",NA,"SB1_S20_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761716","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L002_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761717","lake","sediment","microbial mat|biofilm",NA,"SD11E_S11_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761718","lake","sediment","microbial mat|biofilm",NA,"SB2_S21_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761719","lake","sediment","microbial mat|biofilm",NA,"SB2_S21_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761720","lake","sediment","microbial mat|biofilm",NA,"SB2_S21_L004_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761721","lake","sediment","microbial mat|biofilm",NA,"SD11E_S11_L004_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761722","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761723","lake","sediment","microbial mat|biofilm",NA,"SD11E_S11_L003_R1_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761724","lake","sediment","microbial mat|biofilm",NA,"SB2_S21_L003_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761725","lake","sediment","microbial mat|biofilm",NA,"SB2_S21_L001_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761726","lake","sediment","microbial mat|biofilm",NA,"SSD2_S14_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
"mgm4761727","lake","sediment","microbial mat|biofilm",NA,"SB1_S20_L002_R2_001","Smooth mat metagenome","metagenome","WGS",NA,"Australia",-26.421285,114.2789009,"aquatic biome","mgp82056","free-living","coastal_marine_sediment","marine","sediment","wong","illumina"
